sales_id,sales_amount,customer_id,date_id,product_id
100551,40.58,738,62,SNA:BAK:CRO:1487
100552,48.93,821,305,SNA:PAC:CHE:1042
100553,8.08,429,794,COL:ICE:ICE:1906
100554,5.7,1073,976,RET:MUG:PYB:1759
100555,37.57,997,190,HOT:COF:AME:1355
100556,8.65,861,786,SNA:PAC:M&M:1198
100557,41.0,1088,192,COL:ICE:COL:1334
100558,5.6,121,780,SNA:BAK:CRO:1460
100559,31.53,291,363,COL:ICE:ICE:1354
100560,10.91,950,784,HOT:COF:AME:1116
100561,26.46,633,901,COL:ICE:COL:1919
100562,34.81,194,705,HOT:COF:AME:1610
100563,22.68,747,986,COL:ICE:ICE:1351
100564,6.52,681,45,SNA:PAC:CHE:1327
100565,15.1,962,875,SNA:BAK:COO:1433
100566,41.16,460,335,RET:MUG:PYB:1090
100567,43.91,254,173,RET:MUG:PYB:1784
100568,39.34,587,69,SNA:PAC:GRO:1902
100569,29.45,228,272,COL:ICE:ICE:1138
100570,48.9,988,400,SNA:PAC:M&M:1217
100571,46.14,1054,272,HOT:COF:CAP:1362
100572,30.04,958,417,HOT:TEA:EAR:1767
100573,14.57,325,793,HOT:COF:MOC:1442
100574,5.33,910,425,SNA:BAK:BAG:1092
100575,25.93,706,910,RET:MUG:PYB:1884
100576,7.81,217,683,HOT:TEA:CHA:1243
100577,22.86,1056,455,COL:ICE:ICE:1066
100578,21.97,223,44,HOT:COF:AME:1468
100579,17.46,441,488,RET:KIT:FRE:1025
100580,20.16,1037,863,HOT:TEA:BLA:1037
100581,19.63,525,502,COL:ICE:ICE:1241
100582,25.19,540,400,COL:ICE:ICE:1015
100583,42.88,285,756,RET:MUG:PYB:1024
100584,21.61,918,847,SNA:BAK:BAG:1979
100585,18.14,626,932,RET:KIT:DRI:1342
100586,32.05,502,427,RET:MUG:PYB:1784
100587,48.46,123,994,RET:MUG:PYB:1872
100588,24.1,1067,609,SNA:PAC:M&M:1551
100589,20.94,600,397,SNA:PAC:FRU:1745
100590,9.86,399,443,RET:KIT:FRE:1269
100591,39.33,359,690,SNA:BAK:COO:1156
100592,40.3,340,706,RET:MUG:PYB:1180
100593,11.49,983,115,SNA:BAK:CIN:1858
100594,43.78,770,809,RET:MUG:PYB:1520
100595,21.86,795,175,RET:MUG:PYB:1486
100596,14.84,260,162,SNA:BAK:CRO:1744
100597,46.17,957,313,COL:ICE:ICE:1966
100598,43.81,200,495,HOT:TEA:EAR:1923
100599,17.8,442,331,RET:KIT:DRI:1209
100600,49.85,622,725,COL:ICE:ICE:1521
100601,11.8,479,613,COL:ICE:ICE:1845
100602,16.71,604,75,HOT:TEA:BLA:1120
100603,37.14,725,913,HOT:TEA:HER:1041
100604,19.16,764,624,SNA:PAC:GRO:1781
100605,35.25,438,666,HOT:TEA:EAR:1570
100606,45.93,1030,754,RET:MUG:PYB:1554
100607,32.44,910,87,SNA:PAC:TRA:1324
100608,44.56,1095,374,SNA:PAC:GRO:1514
100609,38.71,439,770,HOT:COF:MOC:1256
100610,38.05,139,229,SNA:BAK:MUF:1889
100611,15.7,485,384,RET:KIT:FRE:1202
100612,39.62,177,239,RET:MUG:PYB:1019
100613,14.39,241,938,HOT:TEA:CHA:1569
100614,43.76,126,616,HOT:TEA:BLA:1835
100615,41.74,391,222,SNA:PAC:TRA:1565
100616,31.71,934,404,COL:ICE:ICE:1428
100617,6.06,679,836,HOT:TEA:HER:1328
100618,8.59,495,285,COL:ICE:ICE:1959
100619,38.72,872,679,HOT:TEA:CHA:1086
100620,40.09,1063,17,RET:MUG:PYB:1716
100621,24.88,899,844,SNA:PAC:M&M:1198
100622,6.98,155,973,SNA:BAK:CIN:1950
100623,10.99,780,333,SNA:BAK:CRO:1229
100624,39.48,630,197,SNA:PAC:FRU:1844
100625,49.62,439,445,RET:MUG:PYB:1431
100626,45.16,199,834,HOT:TEA:BLA:1967
100627,43.28,724,237,HOT:COF:MOC:1984
100628,11.61,616,423,COL:ICE:ICE:1440
100629,45.68,136,81,RET:MUG:PYB:1556
100630,19.29,420,783,COL:ICE:COL:1503
100631,39.27,323,969,RET:MUG:PYB:1043
100632,12.85,928,930,RET:KIT:DRI:1127
100633,19.01,1034,892,RET:KIT:DRI:1247
100634,19.94,964,702,SNA:BAK:MUF:1305
100635,13.73,654,16,COL:ICE:ICE:1216
100636,17.14,1018,150,RET:MUG:PYB:1235
100637,19.26,282,562,SNA:PAC:FRU:1997
100638,45.87,401,539,HOT:COF:CAP:1322
100639,48.56,256,194,HOT:TEA:EAR:1135
100640,40.54,418,551,RET:MUG:PYB:1007
100641,5.64,648,913,COL:ICE:COL:1139
100642,16.48,912,411,HOT:TEA:BLA:1989
100643,24.94,742,914,COL:ICE:ICE:1898
100644,15.83,1068,83,RET:KIT:DRI:1209
100645,40.5,265,231,SNA:BAK:CIN:1625
100646,21.08,607,76,SNA:BAK:COO:1837
100647,45.4,939,658,SNA:PAC:CHE:1910
100648,5.68,756,681,RET:MUG:PYB:1079
100649,20.38,314,195,COL:ICE:ICE:1097
100650,36.24,834,688,COL:ICE:ICE:1568
100651,7.21,212,187,SNA:PAC:M&M:1743
100652,38.67,512,420,RET:KIT:FRE:1237
100653,16.19,688,102,COL:ICE:ICE:1739
100654,43.06,639,660,COL:ICE:ICE:1747
100655,41.15,117,253,HOT:TEA:HER:1711
100656,49.24,683,102,HOT:TEA:BLA:1867
100657,36.89,298,129,COL:ICE:ICE:1602
100658,40.18,167,843,COL:ICE:ICE:1059
100659,19.53,125,563,RET:KIT:DRI:1342
100660,11.9,532,184,SNA:BAK:COO:1308
100661,39.97,423,450,SNA:PAC:GRO:1239
100662,28.5,222,554,SNA:BAK:COO:1423
100663,47.66,459,138,COL:ICE:ICE:1346
100664,10.12,226,324,SNA:BAK:MUF:1187
100665,49.76,842,362,RET:KIT:DRI:1236
100666,48.68,1017,26,HOT:TEA:HER:1071
100667,35.4,209,290,COL:ICE:ICE:1705
100668,29.5,1061,14,RET:KIT:DRI:1471
100669,39.72,1071,35,COL:ICE:ICE:1578
100670,38.05,681,953,COL:ICE:ICE:1440
100671,23.65,369,633,SNA:BAK:CIN:1492
100672,17.56,951,444,RET:MUG:PYB:1843
100673,13.6,413,751,SNA:BAK:COO:1321
100674,48.03,581,565,RET:MUG:PYB:1103
100675,9.18,912,262,RET:MUG:PYB:1606
100676,13.72,193,65,COL:ICE:ICE:1427
100677,5.62,466,570,HOT:COF:LAT:1134
100678,12.76,338,52,HOT:COF:CAP:1509
100679,14.73,724,256,HOT:TEA:GRE:1909
100680,7.88,434,313,COL:ICE:ICE:1133
100681,27.7,1011,637,COL:ICE:COL:1919
100682,31.83,999,184,SNA:PAC:GRO:1785
100683,20.78,759,389,COL:ICE:ICE:1774
100684,30.24,450,608,HOT:COF:ESP:1314
100685,21.36,249,153,SNA:PAC:GRO:1902
100686,8.72,820,297,HOT:TEA:GRE:1131
100687,12.12,826,789,RET:MUG:PYB:1208
100688,12.59,413,442,SNA:BAK:COO:1703
100689,18.62,878,921,RET:KIT:PER:1907
100690,19.33,694,191,SNA:BAK:COO:1974
100691,16.32,402,249,SNA:BAK:BAG:1722
100692,10.8,114,636,HOT:COF:LAT:1246
100693,38.13,199,994,SNA:BAK:COO:1636
100694,21.98,618,168,HOT:COF:LAT:1614
100695,34.84,123,209,COL:ICE:ICE:1697
100696,29.84,315,95,HOT:TEA:CHA:1397
100697,23.31,510,321,COL:ICE:ICE:1925
100698,46.17,427,933,HOT:TEA:GRE:1154
100699,14.48,1044,456,RET:KIT:DRI:1701
100700,16.69,171,630,COL:ICE:ICE:1414
100701,10.9,386,153,COL:ICE:ICE:1399
100702,37.85,627,728,RET:KIT:FRE:1014
100703,31.4,775,139,RET:MUG:PYB:1430
100704,13.41,829,590,COL:ICE:ICE:1971
100705,13.01,191,397,HOT:COF:AME:1730
100706,19.54,662,592,COL:ICE:ICE:1061
100707,14.84,751,992,HOT:TEA:CHA:1495
100708,14.36,654,861,SNA:BAK:CRO:1359
100709,43.88,425,495,COL:ICE:ICE:1641
100710,41.53,447,814,HOT:TEA:CHA:1036
100711,23.06,628,534,RET:MUG:PYB:1543
100712,45.52,343,293,COL:ICE:ICE:1074
100713,39.67,886,841,HOT:TEA:CHA:1569
100714,39.33,935,157,HOT:TEA:HER:1368
100715,18.41,992,271,HOT:COF:ESP:1735
100716,38.43,559,787,COL:ICE:COL:1797
100717,13.37,878,643,COL:ICE:ICE:1293
100718,28.8,607,19,RET:MUG:PYB:1180
100719,27.56,381,939,SNA:PAC:GRO:1785
100720,46.46,213,481,COL:ICE:ICE:1757
100721,38.91,239,803,HOT:TEA:HER:1071
100722,43.7,1006,664,RET:MUG:PYB:1716
100723,49.11,584,518,SNA:BAK:CRO:1359
100724,45.35,832,839,HOT:TEA:EAR:1404
100725,41.83,594,18,HOT:COF:LAT:1600
100726,7.88,803,2,SNA:PAC:GRO:1912
100727,20.84,788,346,COL:ICE:ICE:1046
100728,22.93,875,517,SNA:BAK:CRO:1161
100729,33.5,526,917,HOT:COF:LAT:1402
100730,32.75,534,849,RET:MUG:PYB:1038
100731,5.57,352,346,COL:ICE:ICE:1141
100732,41.07,728,580,RET:MUG:PYB:1377
100733,29.84,534,577,SNA:BAK:CRO:1117
100734,45.28,960,238,COL:ICE:ICE:1234
100735,14.19,926,252,HOT:TEA:BLA:1835
100736,46.94,819,872,COL:ICE:ICE:1966
100737,31.29,680,867,HOT:TEA:EAR:1717
100738,20.23,268,978,COL:ICE:ICE:1158
100739,11.86,822,611,SNA:BAK:COO:1308
100740,8.93,981,15,HOT:TEA:BLA:1692
100741,15.82,244,836,COL:ICE:ICE:1732
100742,10.42,401,300,HOT:COF:CAP:1917
100743,37.95,984,584,RET:MUG:PYB:1833
100744,47.34,1065,508,RET:KIT:DRI:1701
100745,17.31,436,857,SNA:BAK:COO:1974
100746,20.38,1063,196,HOT:COF:CAP:1893
100747,40.21,658,506,RET:KIT:PER:1800
100748,18.3,553,308,SNA:PAC:GRO:1902
100749,31.24,629,568,RET:MUG:PYB:1166
100750,10.22,316,103,COL:ICE:ICE:1780
100751,49.29,118,885,RET:KIT:DRI:1502
100752,13.99,835,80,RET:MUG:PYB:1524
100753,21.76,847,199,RET:KIT:FRE:1814
100754,13.34,595,981,COL:ICE:ICE:1819
100755,38.8,967,898,COL:ICE:ICE:1757
100756,5.04,577,120,SNA:BAK:CIN:1255
100757,40.96,518,496,RET:MUG:PYB:1018
100758,45.37,816,440,COL:ICE:ICE:1634
100759,48.58,580,702,COL:ICE:ICE:1866
100760,28.69,268,639,RET:KIT:FRE:1014
100761,21.1,930,195,HOT:TEA:CHA:1561
100762,11.03,512,62,RET:KIT:PER:1035
100763,6.71,293,429,HOT:COF:CAP:1123
100764,40.63,239,664,RET:KIT:FRE:1237
100765,18.62,833,986,COL:ICE:ICE:1379
100766,12.91,1039,440,SNA:BAK:BAG:1965
100767,14.54,702,730,COL:ICE:ICE:1477
100768,35.03,681,759,SNA:PAC:M&M:1841
100769,47.82,204,432,HOT:TEA:CHA:1313
100770,13.2,706,301,SNA:BAK:COO:1687
100771,17.37,970,192,SNA:PAC:TRA:1101
100772,35.21,751,330,SNA:BAK:BAG:1670
100773,41.46,687,898,SNA:BAK:CRO:1450
100774,34.33,989,793,SNA:PAC:CHE:1045
100775,44.18,804,939,COL:ICE:ICE:1826
100776,44.14,321,673,SNA:BAK:BAG:1615
100777,45.39,827,810,RET:KIT:DRI:1371
100778,34.64,241,240,COL:ICE:COL:1334
100779,14.02,139,731,RET:KIT:FRE:1283
100780,12.46,638,676,RET:MUG:PYB:1288
100781,30.78,893,772,HOT:COF:ESP:1436
100782,26.81,148,32,COL:ICE:ICE:1387
100783,21.48,868,767,HOT:TEA:CHA:1451
100784,44.93,981,91,RET:KIT:DRI:1378
100785,36.47,829,101,SNA:PAC:M&M:1217
100786,9.9,472,681,RET:KIT:FRE:1202
100787,35.79,388,906,RET:KIT:DRI:1664
100788,37.25,286,973,COL:ICE:ICE:1438
100789,37.32,672,535,RET:MUG:PYB:1815
100790,16.63,639,521,SNA:PAC:M&M:1683
100791,41.02,832,741,COL:ICE:COL:1496
100792,35.7,425,789,COL:ICE:ICE:1648
100793,31.01,1058,540,SNA:PAC:M&M:1026
100794,5.02,423,81,HOT:TEA:HER:1041
100795,48.56,588,576,HOT:TEA:HER:1003
100796,32.49,158,32,COL:ICE:ICE:1252
100797,13.71,975,427,COL:ICE:ICE:1633
100798,48.58,668,503,SNA:PAC:M&M:1698
100799,32.63,370,668,HOT:COF:MOC:1012
100800,35.33,594,537,RET:MUG:PYB:1839
100801,31.58,348,757,SNA:BAK:BAG:1536
100802,19.04,181,231,HOT:COF:MOC:1413
100803,40.77,894,853,SNA:PAC:FRU:1997
100804,35.23,365,285,HOT:TEA:GRE:1719
100805,46.63,723,765,COL:ICE:COL:1169
100806,38.95,673,643,SNA:PAC:CHE:1973
100807,45.44,481,411,HOT:TEA:BLA:1120
100808,23.91,484,576,HOT:TEA:GRE:1147
100809,32.89,589,581,HOT:TEA:GRE:1154
100810,27.87,426,680,COL:ICE:ICE:1049
100811,29.29,906,997,RET:KIT:DRI:1741
100812,26.44,810,301,COL:ICE:ICE:1383
100813,48.47,257,253,HOT:TEA:CHA:1561
100814,28.25,248,761,SNA:BAK:CRO:1460
100815,30.51,139,685,RET:KIT:PER:1796
100816,14.63,713,396,HOT:TEA:GRE:1613
100817,35.25,274,647,SNA:BAK:BAG:1325
100818,17.83,697,914,HOT:TEA:CHA:1397
100819,10.55,1036,299,HOT:TEA:CHA:1397
100820,40.16,599,955,RET:KIT:PER:1715
100821,32.36,1066,973,COL:ICE:ICE:1958
100822,33.79,148,589,SNA:BAK:MUF:1954
100823,49.99,338,957,RET:KIT:FRE:1014
100824,8.86,929,465,HOT:TEA:HER:1328
100825,22.07,1053,121,RET:KIT:DRI:1160
100826,6.61,925,479,COL:ICE:ICE:1032
100827,11.11,751,558,HOT:COF:AME:1746
100828,18.59,252,363,COL:ICE:COL:1380
100829,38.81,358,925,HOT:TEA:CHA:1068
100830,37.47,996,224,HOT:TEA:BLA:1813
100831,43.35,864,604,RET:KIT:FRE:1212
100832,18.15,147,452,COL:ICE:ICE:1840
100833,43.21,426,666,HOT:COF:ESP:1571
100834,45.49,820,585,RET:MUG:PYB:1972
100835,12.5,729,439,RET:MUG:PYB:1389
100836,45.96,272,776,RET:KIT:DRI:1700
100837,39.81,330,582,COL:ICE:COL:1753
100838,27.27,1054,949,SNA:PAC:FRU:1057
100839,16.52,347,303,HOT:TEA:EAR:1452
100840,10.63,452,920,COL:ICE:ICE:1107
100841,46.58,508,786,SNA:BAK:CRO:1487
100842,46.93,350,863,HOT:TEA:CHA:1060
100843,45.76,588,505,SNA:BAK:CIN:1119
100844,7.49,840,681,RET:KIT:FRE:1253
100845,24.79,564,53,RET:KIT:PER:1185
100846,20.93,741,867,HOT:COF:LAT:1749
100847,16.15,1093,883,SNA:PAC:GRO:1020
100848,25.19,985,394,RET:KIT:PER:1159
100849,6.88,391,955,RET:MUG:PYB:1043
100850,44.18,208,485,RET:KIT:FRE:1062
100851,26.98,146,412,SNA:PAC:FRU:1501
100852,44.75,685,629,RET:KIT:DRI:1701
100853,28.21,212,511,COL:ICE:ICE:1568
100854,18.08,515,228,SNA:BAK:MUF:1317
100855,44.81,582,400,RET:MUG:PYB:1581
100856,38.29,507,696,SNA:BAK:CIN:1625
100857,36.03,182,568,RET:KIT:FRE:1737
100858,39.2,721,436,HOT:TEA:CHA:1451
100859,25.16,839,391,RET:MUG:PYB:1972
100860,16.05,854,341,SNA:BAK:CRO:1927
100861,41.35,790,427,HOT:TEA:EAR:1083
100862,36.77,355,180,COL:ICE:COL:1105
100863,31.09,894,115,COL:ICE:ICE:1414
100864,36.44,892,361,SNA:BAK:CIN:1574
100865,28.3,608,923,COL:ICE:ICE:1225
100866,19.52,198,822,SNA:PAC:FRU:1647
100867,29.47,474,613,RET:KIT:DRI:1701
100868,39.69,547,180,HOT:COF:CAP:1893
100869,6.04,133,218,RET:KIT:FRE:1737
100870,8.36,448,424,COL:ICE:ICE:1363
100871,20.74,812,608,COL:ICE:ICE:1032
100872,40.29,127,964,RET:MUG:PYB:1884
100873,31.03,611,402,COL:ICE:ICE:1952
100874,49.16,540,643,RET:MUG:PYB:1938
100875,44.87,1017,97,COL:ICE:COL:1268
100876,34.12,628,11,COL:ICE:ICE:1840
100877,25.51,276,977,SNA:BAK:COO:1065
100878,39.85,320,687,COL:ICE:COL:1048
100879,9.29,954,544,HOT:COF:CAP:1509
100880,34.3,863,407,HOT:TEA:GRE:1432
100881,13.1,476,230,HOT:COF:AME:1261
100882,7.88,189,722,COL:ICE:ICE:1395
100883,15.95,247,48,RET:MUG:PYB:1412
100884,13.25,450,849,HOT:TEA:EAR:1135
100885,7.89,195,373,COL:ICE:ICE:1477
100886,31.52,878,283,COL:ICE:ICE:1346
100887,40.47,285,393,HOT:COF:MOC:1442
100888,46.08,1036,283,SNA:BAK:MUF:1050
100889,49.8,864,911,HOT:TEA:GRE:1637
100890,5.9,253,896,SNA:BAK:CRO:1927
100891,32.14,453,339,SNA:BAK:CIN:1401
100892,43.8,856,344,RET:KIT:DRI:1741
100893,22.37,457,43,SNA:BAK:BAG:1945
100894,42.34,728,648,COL:ICE:ICE:1427
100895,5.46,299,894,COL:ICE:ICE:1052
100896,37.46,247,417,COL:ICE:COL:1626
100897,48.21,817,293,HOT:TEA:BLA:1416
100898,22.23,107,709,SNA:BAK:CIN:1392
100899,16.65,809,272,HOT:TEA:CHA:1537
100900,27.14,443,876,SNA:BAK:MUF:1259
100901,27.08,350,202,RET:KIT:DRI:1211
100902,35.67,375,654,COL:ICE:ICE:1901
100903,37.48,1065,78,RET:MUG:PYB:1773
100904,30.05,762,51,SNA:PAC:CHE:1312
100905,27.89,247,791,SNA:PAC:GRO:1785
100906,31.09,272,557,RET:KIT:DRI:1285
100907,22.83,443,901,SNA:PAC:FRU:1143
100908,22.73,464,365,HOT:COF:AME:1424
100909,44.12,462,368,HOT:TEA:HER:1368
100910,37.08,347,306,SNA:PAC:M&M:1357
100911,30.63,880,665,COL:ICE:ICE:1786
100912,37.57,325,159,HOT:COF:CAP:1210
100913,12.72,450,595,RET:MUG:PYB:1024
100914,33.58,184,531,SNA:BAK:CRO:1229
100915,49.28,756,443,RET:MUG:PYB:1655
100916,23.64,869,53,HOT:TEA:CHA:1369
100917,19.11,648,825,SNA:BAK:CIN:1691
100918,7.65,123,359,SNA:BAK:MUF:1081
100919,47.56,972,646,COL:ICE:ICE:1616
100920,48.17,927,206,SNA:PAC:FRU:1970
100921,9.69,861,856,SNA:PAC:CHE:1312
100922,15.47,729,365,COL:ICE:ICE:1052
100923,28.65,237,862,HOT:COF:CAP:1362
100924,33.26,940,322,SNA:BAK:CRO:1276
100925,29.78,498,68,COL:ICE:ICE:1414
100926,45.68,149,79,COL:ICE:ICE:1742
100927,8.36,464,926,HOT:COF:AME:1610
100928,35.95,141,394,COL:ICE:ICE:1148
100929,30.18,157,681,HOT:COF:LAT:1854
100930,29.38,724,318,HOT:TEA:EAR:1083
100931,28.84,290,979,HOT:COF:MOC:1810
100932,31.26,829,699,COL:ICE:ICE:1869
100933,45.64,1042,489,RET:KIT:DRI:1211
100934,43.22,147,381,COL:ICE:ICE:1216
100935,39.37,389,983,RET:MUG:PYB:1222
100936,40.37,676,534,COL:ICE:ICE:1056
100937,8.03,958,393,SNA:BAK:MUF:1817
100938,10.22,1052,461,HOT:TEA:BLA:1990
100939,33.27,1096,604,SNA:BAK:BAG:1589
100940,48.71,533,904,COL:ICE:ICE:1752
100941,20.29,335,69,HOT:COF:ESP:1220
100942,13.67,959,483,SNA:BAK:MUF:1050
100943,12.95,916,611,HOT:TEA:BLA:1692
100944,48.68,519,289,SNA:BAK:MUF:1890
100945,37.72,501,173,SNA:PAC:GRO:1608
100946,20.02,605,15,SNA:BAK:COO:1156
100947,8.02,471,521,COL:ICE:ICE:1951
100948,13.67,1030,1,RET:KIT:PER:1146
100949,43.99,881,922,HOT:TEA:CHA:1086
100950,19.18,1029,721,COL:ICE:ICE:1971
100951,11.74,855,588,COL:ICE:ICE:1723
100952,27.43,264,900,COL:ICE:ICE:1898
100953,11.17,978,656,RET:MUG:PYB:1164
100954,34.5,774,72,HOT:COF:CAP:1791
100955,33.33,683,256,COL:ICE:COL:1797
100956,40.57,160,30,COL:ICE:COL:1072
100957,36.39,776,176,RET:KIT:FRE:1850
100958,22.58,534,656,SNA:PAC:TRA:1112
100959,33.17,217,385,COL:ICE:ICE:1168
100960,10.03,219,106,HOT:TEA:BLA:1885
100961,16.09,847,315,HOT:TEA:BLA:1232
100962,21.75,314,416,COL:ICE:ICE:1049
100963,41.98,894,219,HOT:COF:LAT:1500
100964,12.39,188,152,COL:ICE:ICE:1619
100965,7.1,461,547,RET:MUG:PYB:1079
100966,10.39,224,802,RET:MUG:PYB:1435
100967,29.54,259,134,SNA:BAK:CRO:1306
100968,46.57,178,984,RET:MUG:PYB:1784
100969,5.74,794,990,HOT:TEA:HER:1883
100970,19.95,825,435,HOT:TEA:EAR:1987
100971,46.23,160,506,HOT:TEA:HER:1091
100972,48.93,859,747,HOT:TEA:BLA:1037
100973,46.96,581,918,COL:ICE:ICE:1326
100974,15.37,543,309,SNA:BAK:MUF:1592
100975,34.49,474,106,COL:ICE:ICE:1542
100976,37.38,909,139,RET:MUG:PYB:1606
100977,48.36,338,849,RET:MUG:PYB:1103
100978,40.14,799,710,COL:ICE:ICE:1602
100979,20.54,552,259,RET:MUG:PYB:1598
100980,44.15,679,109,HOT:TEA:CHA:1036
100981,6.36,1028,679,HOT:TEA:HER:1390
100982,9.32,232,793,COL:ICE:COL:1303
100983,41.98,845,106,RET:MUG:PYB:1661
100984,44.89,235,134,SNA:PAC:TRA:1635
100985,20.18,247,871,COL:ICE:ICE:1702
100986,16.03,964,373,HOT:COF:AME:1355
100987,33.13,1025,248,SNA:BAK:MUF:1552
100988,19.81,373,485,COL:ICE:ICE:1769
100989,44.38,709,977,RET:MUG:PYB:1095
100990,34.37,427,682,COL:ICE:ICE:1373
100991,35.19,860,39,COL:ICE:ICE:1422
100992,45.91,863,654,SNA:PAC:CHE:1684
100993,9.86,518,605,RET:KIT:DRI:1485
100994,41.38,849,52,COL:ICE:ICE:1879
100995,9.36,325,632,RET:MUG:PYB:1288
100996,18.44,997,45,HOT:TEA:CHA:1397
100997,49.65,997,632,HOT:COF:MOC:1653
100998,44.14,1019,604,RET:MUG:PYB:1121
100999,35.45,461,447,HOT:COF:MOC:1393
101000,37.08,956,474,SNA:BAK:COO:1930
101001,25.0,696,467,SNA:BAK:BAG:1522
101002,24.73,977,689,SNA:BAK:CIN:1284
101003,39.27,913,528,RET:MUG:PYB:1784
101004,14.32,873,903,SNA:BAK:COO:1974
101005,35.28,180,141,RET:KIT:PER:1715
101006,11.31,128,806,RET:MUG:PYB:1556
101007,32.89,112,476,RET:MUG:PYB:1435
101008,37.98,753,911,HOT:TEA:BLA:1646
101009,40.51,180,956,COL:ICE:ICE:1191
101010,14.37,982,71,SNA:BAK:CIN:1950
101011,39.97,866,33,RET:MUG:PYB:1103
101012,41.63,672,899,SNA:BAK:CIN:1250
101013,37.77,792,497,HOT:COF:CAP:1421
101014,35.98,664,806,HOT:COF:ESP:1735
101015,37.77,490,557,SNA:PAC:FRU:1970
101016,36.9,139,55,COL:ICE:ICE:1073
101017,34.58,680,233,COL:ICE:ICE:1855
101018,34.75,892,894,HOT:TEA:BLA:1310
101019,7.03,238,196,SNA:BAK:MUF:1848
101020,37.32,592,150,HOT:COF:LAT:1734
101021,49.08,315,813,RET:MUG:PYB:1222
101022,45.2,465,526,HOT:TEA:HER:1041
101023,39.23,209,949,HOT:TEA:GRE:1453
101024,48.39,778,585,HOT:TEA:HER:1368
101025,6.14,677,575,RET:KIT:DRI:1689
101026,34.41,496,719,COL:ICE:ICE:1254
101027,16.47,557,731,COL:ICE:ICE:1029
101028,43.07,428,407,SNA:BAK:BAG:1536
101029,48.19,124,285,COL:ICE:ICE:1254
101030,11.18,876,993,HOT:COF:MOC:1983
101031,14.16,282,595,SNA:PAC:M&M:1618
101032,13.09,145,891,COL:ICE:ICE:1807
101033,19.22,1093,692,RET:KIT:DRI:1586
101034,25.46,467,380,COL:ICE:COL:1914
101035,22.64,259,852,SNA:BAK:MUF:1157
101036,42.55,477,877,COL:ICE:ICE:1023
101037,6.5,787,568,COL:ICE:ICE:1252
101038,13.72,579,191,HOT:COF:MOC:1768
101039,8.68,703,772,COL:ICE:ICE:1265
101040,7.08,955,969,RET:KIT:FRE:1408
101041,33.05,706,66,RET:MUG:PYB:1356
101042,6.87,1096,847,SNA:PAC:TRA:1358
101043,37.68,736,717,SNA:PAC:M&M:1713
101044,7.5,149,81,HOT:COF:AME:1610
101045,36.49,744,334,RET:MUG:PYB:1103
101046,14.8,791,212,RET:MUG:PYB:1980
101047,46.21,327,587,RET:MUG:PYB:1884
101048,10.21,681,722,SNA:BAK:BAG:1722
101049,22.03,457,422,RET:KIT:DRI:1553
101050,11.34,467,673,SNA:PAC:FRU:1672
101051,24.12,179,646,RET:KIT:DRI:1830
101052,20.82,937,661,HOT:COF:LAT:1740
101053,10.19,874,272,RET:MUG:PYB:1389
101054,34.31,877,851,HOT:COF:ESP:1871
101055,40.33,750,811,COL:ICE:COL:1798
101056,48.61,224,59,HOT:COF:AME:1828
101057,46.41,695,184,COL:ICE:ICE:1693
101058,40.59,572,975,SNA:PAC:M&M:1683
101059,41.62,633,92,SNA:PAC:M&M:1698
101060,31.9,447,601,COL:ICE:ICE:1383
101061,33.71,191,863,SNA:BAK:COO:1118
101062,14.91,383,241,COL:ICE:ICE:1387
101063,35.64,709,794,RET:MUG:PYB:1019
101064,17.76,628,744,SNA:PAC:GRO:1878
101065,35.22,708,824,RET:MUG:PYB:1904
101066,36.53,547,702,RET:MUG:PYB:1716
101067,6.69,766,667,COL:ICE:COL:1051
101068,20.4,768,948,HOT:TEA:EAR:1604
101069,49.74,739,931,HOT:TEA:CHA:1569
101070,25.62,336,861,HOT:TEA:GRE:1649
101071,27.64,216,196,RET:KIT:PER:1695
101072,31.92,508,326,COL:ICE:ICE:1219
101073,38.32,797,172,RET:KIT:DRI:1281
101074,15.05,332,581,SNA:PAC:FRU:1129
101075,25.74,186,304,HOT:TEA:GRE:1113
101076,27.51,800,45,RET:KIT:FRE:1814
101077,26.9,307,289,HOT:TEA:EAR:1404
101078,5.55,202,475,HOT:TEA:HER:1091
101079,36.35,982,377,COL:ICE:ICE:1757
101080,44.83,488,959,SNA:BAK:CRO:1487
101081,29.18,608,756,COL:ICE:COL:1804
101082,11.88,381,750,COL:ICE:ICE:1106
101083,47.32,929,680,SNA:BAK:COO:1703
101084,32.45,1092,827,COL:ICE:ICE:1216
101085,11.19,564,830,HOT:COF:ESP:1277
101086,9.1,652,569,RET:MUG:PYB:1766
101087,26.48,1074,318,RET:KIT:DRI:1145
101088,23.45,362,713,SNA:PAC:CHE:1327
101089,26.93,295,174,HOT:COF:CAP:1917
101090,48.85,194,870,COL:ICE:ICE:1958
101091,14.35,878,46,RET:KIT:FRE:1897
101092,39.44,999,11,SNA:PAC:FRU:1997
101093,25.64,291,665,RET:KIT:DRI:1594
101094,29.56,968,46,COL:ICE:ICE:1191
101095,6.68,984,169,HOT:COF:AME:1666
101096,20.5,998,948,RET:MUG:PYB:1431
101097,32.78,346,850,RET:MUG:PYB:1192
101098,10.69,692,602,HOT:COF:CAP:1000
101099,47.77,370,672,SNA:PAC:M&M:1915
101100,26.65,915,713,HOT:TEA:EAR:1923
101101,17.46,1045,783,RET:MUG:PYB:1208
